route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,13439,05820134392163023,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
41,13458,05820134582162352,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
8,13389,05820133892156633,Matteotti,Matteotti,1,,08R26X582,,
QS,13398,05820133982160106,Lungosaline,Lungosaline,0,,50A31X582,,
10,13410,05820134102160871,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
30,13401,05820134012158315,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R13X582,,
9,13452,05820134522164733,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
1,13400,05820134002155551,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
5,13384,05820133842163194,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
3,13398,05820133982160159,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
M,13439,05820134392162867,Matteotti,Matteotti,1,,00MR21X582,,
QSA,13439,05820134392162938,4 Novembre (fronte via Fiume) ,4 Novembre (fronte via Fiume) ,0,,50AA04X582,,
3,13398,05820133982160212,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
13,13383,05820133832161237,_,_,1,,13R21X582,,
5-11,13439,05820134392162996,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
PF,13432,05820134322155590,Flumini ,Flumini ,0,,60FA01X582,,
1,13389,05820133892163838,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
19,13451,05820134512156255,IV Novembre,IV Novembre,0,,19A31X582,,
6,13453,05820134532155877,Andorra,Andorra,0,,06A11X582,,
9,13465,05820134652165113,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
M,13453,05820134532162580,Matteotti,Matteotti,1,,00MR21X582,,
3,13398,05820133982160225,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
10,13410,05820134102160914,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
C,13431,05820134312160926,Donoratico (ang. via Capula),Donoratico (ang. via Capula),1,,00CR02X582,,
6,13398,05820133982159868,Andorra,Andorra,0,,06A11X582,,
8A,13439,05820134392158862,Policlinico Universitario,Policlinico Universitario,0,,08AA54X582,,
3,13453,05820134532157754,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
3,13389,05820133892158628,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13389,05820133892158644,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
19,13451,05820134512156290,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
20,13446,05820134462158945,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
3,13389,05820133892158590,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QEX,13412,05820134122163401,Matteotti,Matteotti,1,,QEXR01X582,,
M,13453,05820134532156788,Gottardo,Gottardo,0,,00MA21X582,,
QEX,13412,05820134122163458,Matteotti,Matteotti,1,,QEXR01X582,,
3,13389,05820133892158662,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
UEX,13414,05820134142158077,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
41,13450,05820134502161204,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
1,13415,05820134152159026,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002155513,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
9,13447,05820134472164652,Decimomannu,Decimomannu,1,,09R93X582,,
9,13447,05820134472164618,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
1,13415,05820134152158959,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
QS,13384,05820133842158178,Deliperi,Deliperi,1,,50R31X582,,
8,13453,05820134532155723,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
8,13389,05820133892156615,Matteotti,Matteotti,1,,08R26X582,,
40,13403,05820134032162780,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
PQ,13402,05820134022158438,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
3,13453,05820134532157715,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13389,05820133892158630,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A12X582,,
10,13410,05820134102160891,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
20,13446,05820134462159389,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
6,13389,05820133892161379,Andorra,Andorra,0,,06A11X582,,
8,13453,05820134532157900,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
9,13465,05820134652165024,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
5,13384,05820133842156122,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
M,13453,05820134532162585,Gottardo,Gottardo,0,,00MA21X582,,
41,13407,05820134072157673,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
1,13415,05820134152159042,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
40,13403,05820134032162795,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
9,13452,05820134522164757,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
9,13452,05820134522164747,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
40,13454,05820134542157593,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13398,05820133982156901,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
GSS,13440,05820134402157116,Sassari,Sassari,0,,GSSA61X582,,
M,13453,05820134532162535,Matteotti,Matteotti,1,,00MR21X582,,
M,13455,05820134552159732,Matteotti,Matteotti,1,,00MR21X582,,
M,13455,05820134552160937,Gottardo,Gottardo,0,,00MA21X582,,
6,13453,05820134532155852,Andorra,Andorra,0,,06A11X582,,
M,13455,05820134552159703,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532162620,Matteotti,Matteotti,1,,00MR21X582,,
20,13446,05820134462159376,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
29,13465,05820134652161798,Sassari (fronte parcheggio FS),Sassari (fronte parcheggio FS),1,,29R36X582,,
10,13412,05820134122161748,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
M,13439,05820134392162923,Matteotti (capolinea M),Matteotti (capolinea M),1,,00MR12X582,,
9,13465,05820134652164979,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
M,13453,05820134532162561,Matteotti,Matteotti,1,,00MR21X582,,
1,13389,05820133892163716,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
19,13451,05820134512156307,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
5,13384,05820133842165150,_,_,0,,05A64X582,,
8,13389,05820133892156591,Matteotti,Matteotti,1,,08R26X582,,
20,13433,05820134332157993,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
UEX,13435,05820134352156483,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
6,13398,05820133982159940,Andorra,Andorra,0,,06A11X582,,
1,13389,05820133892163693,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002155536,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
5,13384,05820133842156049,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
5,13384,05820133842156118,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
10,13439,05820134392158830,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
3,13398,05820133982160176,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
30,13401,05820134012158268,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
6,13453,05820134532155851,Andorra,Andorra,0,,06A11X582,,
1Q,13441,05820134412162095,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),1,,01QR03X582,,
L,13411,05820134112156322,Flumini,Flumini,0,,LIA53X582,,
9,13452,05820134522164780,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
PQ,13382,05820133822159846,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
1,13415,05820134152162451,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
M,13453,05820134532160308,Ciusa,Ciusa,1,,00MR23X582,,
M,13453,05820134532160242,Matteotti,Matteotti,1,,00MR21X582,,
QEX,13460,05820134602163949,Matteotti,Matteotti,1,,QEXR01X582,,
16,13436,05820134362157156,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),0,,16A11X582,,
3,13389,05820133892158621,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
1Q,13419,05820134192163284,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
20,13433,05820134332157992,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
20,13433,05820134332157988,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
PF,13432,05820134322155579,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
UEX,13414,05820134142158113,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
9,13452,05820134522164916,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
13,13383,05820133832161216,_,_,0,,13A21X582,,
P,13442,05820134422164349,Alfonso Ligas,Alfonso Ligas,0,,0PA02X582,,
41,13412,05820134122163505,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
40,13403,05820134032162815,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13398,05820133982156951,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
5,13384,05820133842164477,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
QSB,13384,05820133842163332,Deliperi,Deliperi,1,,50BR11X582,,
6,13389,05820133892165975,_,_,1,,06R31X582,,
6,13389,05820133892161471,Andorra,Andorra,0,,06A11X582,,
8,13453,05820134532157842,Matteotti,Matteotti,1,,08R26X582,,
19,13451,05820134512156289,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
30,13401,05820134012158337,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
M,13439,05820134392162907,Matteotti,Matteotti,1,,00MR21X582,,
M,13455,05820134552159606,Gottardo,Gottardo,0,,00MA21X582,,
20,13433,05820134332157986,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
1,13389,05820133892158520,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
QSA,13439,05820134392162940,4 Novembre (fronte via Fiume) ,4 Novembre (fronte via Fiume) ,0,,50AA04X582,,
QEX,13460,05820134602163953,Matteotti,Matteotti,1,,QEXR01X582,,
9S,13443,05820134432165226,Santa Lucia,Santa Lucia,1,,09SR02X582,,
QEX,13412,05820134122165888,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QSB,13384,05820133842163231,IV Novembre,IV Novembre,0,,50BA13X582,,
29,13449,05820134492156446,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),1,,29R15X582,,
QEX,13460,05820134602165741,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13460,05820134602165687,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13453,05820134532165326,_,_,1,,06R31X582,,
6,13453,05820134532165272,_,_,1,,06R31X582,,
6,13453,05820134532165266,_,_,1,,06R31X582,,
QEX,13460,05820134602165712,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13398,05820133982165488,_,_,1,,06R32X582,,
6,13453,05820134532165321,_,_,1,,06R31X582,,
30,13401,05820134012165594,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
6,13453,05820134532165289,_,_,1,,06R31X582,,
3,13453,05820134532157262,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
19,13451,05820134512156267,IV Novembre,IV Novembre,0,,19A31X582,,
5,13384,05820133842156123,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
3,13453,05820134532157278,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
9,13452,05820134522164893,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
6,13389,05820133892161476,Andorra,Andorra,0,,06A11X582,,
20,13446,05820134462158950,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
15,13429,05820134292163006,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
3,13389,05820133892158595,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
8A,13439,05820134392158905,Giorgino (GdF),Giorgino (GdF),1,,08AR58X582,,
3,13389,05820133892158703,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QS,13384,05820133842158196,Deliperi,Deliperi,1,,50R31X582,,
8,13389,05820133892161522,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
8,13389,05820133892161508,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
13,13385,05820133852164389,_,_,0,,13A21X582,,
1,13400,05820134002155422,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
M,13455,05820134552159697,Ciusa,Ciusa,1,,00MR23X582,,
1,13400,05820134002155496,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
41,13407,05820134072157628,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
41,13407,05820134072157653,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
1,13415,05820134152159009,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
UEX,13414,05820134142158126,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
7,13399,05820133992162694,Yenne (fronte via Azuni),Yenne (fronte via Azuni),0,,07A52X582,,
9,13465,05820134652165123,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
3,13398,05820133982159787,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
UEX,13435,05820134352156513,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
8,13389,05820133892156635,Matteotti,Matteotti,1,,08R26X582,,
3,13389,05820133892158561,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
40,13403,05820134032162793,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
8,13389,05820133892156596,_,_,1,,08R27X582,,
1,13389,05820133892163763,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
PQ,13402,05820134022158455,Matteotti (capolinea PF - PQ),Matteotti (capolinea PF - PQ),1,,60QR51X582,,
M,13455,05820134552162159,Matteotti,Matteotti,1,,00MR21X582,,
1,13400,05820134002155490,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
20,13433,05820134332158039,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
M,13453,05820134532162576,Gottardo,Gottardo,0,,00MA21X582,,
3,13389,05820133892158733,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13398,05820133982160195,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
10,13410,05820134102160801,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
6,13389,05820133892161357,Andorra,Andorra,0,,06A11X582,,
QEX,13460,05820134602163904,Matteotti,Matteotti,1,,QEXR01X582,,
41,13458,05820134582162324,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
18,13459,05820134592161856,Chiaramonti (capolinea 18),Chiaramonti (capolinea 18),0,,18A11X582,,
UEX,13435,05820134352156474,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
1Q,13441,05820134412162050,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
29,13449,05820134492156424,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
1,13389,05820133892163765,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
M,13453,05820134532162650,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532160268,Gottardo,Gottardo,0,,00MA21X582,,
8,13453,05820134532155772,Cadello (uffici Città Metropolitana),Cadello (uffici Città Metropolitana),0,,08A05X582,,
9,13447,05820134472164616,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
UEX,13435,05820134352156464,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
1,13415,05820134152162487,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
3,13398,05820133982160164,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
30R,13429,05820134292159996,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30RR1X582,,
9,13452,05820134522164868,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
10,13410,05820134102160880,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
QEX,13412,05820134122161038,Matteotti,Matteotti,1,,QEXR01X582,,
8,13389,05820133892161556,Matteotti,Matteotti,1,,08R26X582,,
16,13430,05820134302156554,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),0,,16A11X582,,
10,13410,05820134102160864,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
QS,13398,05820133982160054,Lungosaline,Lungosaline,0,,50A31X582,,
1,13400,05820134002155453,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
19,13422,05820134222160565,IV Novembre,IV Novembre,0,,19A31X582,,
8,13453,05820134532157839,Matteotti (fronte stazione FS),Matteotti (fronte stazione FS),1,,08R03X582,,
8,13389,05820133892161531,Matteotti (fronte stazione FS),Matteotti (fronte stazione FS),1,,08R03X582,,
3,13389,05820133892158629,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
10,13412,05820134122163550,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
10,13412,05820134122163534,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
41,13407,05820134072157676,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
3,13389,05820133892158710,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
1,13400,05820134002155478,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
13,13385,05820133852164371,_,_,1,,13R21X582,,
QS,13398,05820133982160052,Lungosaline,Lungosaline,0,,50A31X582,,
8,13453,05820134532157880,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
40,13454,05820134542157577,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A03X582,,
1,13415,05820134152159044,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
QEX,13460,05820134602163132,Matteotti,Matteotti,1,,QEXR01X582,,
PQ,13382,05820133822159820,Matteotti (capolinea PF - PQ),Matteotti (capolinea PF - PQ),1,,60QR51X582,,
20,13433,05820134332158024,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
19,13422,05820134222160583,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
20,13433,05820134332158056,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
19,13422,05820134222160575,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
PQ,13402,05820134022158421,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
3,13389,05820133892158724,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
9,13465,05820134652165009,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
M,13439,05820134392162872,Gottardo,Gottardo,0,,00MA21X582,,
1,13389,05820133892163864,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
10,13410,05820134102160865,Alghero (ang. via Sonnino),Alghero (ang. via Sonnino),1,,10R93X582,,
10,13410,05820134102160775,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
1,13389,05820133892163672,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13389,05820133892163714,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
PF,13396,05820133962159525,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
